mc_id,location_id,version,geometry,events,pure_class,mixed_dominant_class,mixed_second_dominant_class,s2_l2_bands,era5,cci_landcover_map,copernicus_dem,de_africa_climatology,event_arrays,s2cloudless_cloudmask,sen2cor_cloudmask,unetmobv2_cloudmask,earthnet_cloudmask,remarks,continent
mc_-1.84_39.72_1.2_20230627_0,-1.84_39.72,1.2,"POLYGON ((-1.8535047928052355 39.70569315926106, -1.8214903870789316 39.70569315926106, -1.8214903870789316 39.73041677667707, -1.8535047928052355 39.73041677667707, -1.8535047928052355 39.70569315926106))","[(5531, '2016-09-03', '2016-09-08'), (14975, '2018-08-02', '2018-08-06'), (19925, '2019-06-30', '2019-06-30')]",needletree,-,-,1.3,1,2.0,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_-1.85_39.84_1.2_20230627_0,-1.85_39.84,1.2,"POLYGON ((-1.8646450914663921 39.82513668755267, -1.832572279117345 39.82513668755267, -1.832572279117345 39.84986212033877, -1.8646450914663921 39.84986212033877, -1.8646450914663921 39.82513668755267))","[(5531, '2016-09-03', '2016-09-08'), (14975, '2018-08-02', '2018-08-06'), (19925, '2019-06-30', '2019-06-30')]",needletree,-,-,1.3,1,2.0,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_-1.91_13.57_1.2_20230627_0,-1.91_13.57,1.2,"POLYGON ((-1.9218043594905232 13.556235280306412, -1.8976389691690776 13.556235280306412, -1.8976389691690776 13.579875864971664, -1.9218043594905232 13.579875864971664, -1.9218043594905232 13.556235280306412))","[(8791, '2017-03-27', '2017-03-30'), (35165, '2021-04-09', '2021-04-16'), (35971, '2021-04-24', '2021-04-24')]",grassland,-,-,1.3,1,2.0,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.92_5.12_1.2_20230627_0,-1.92_5.12,1.2,"POLYGON ((-1.9351981726798073 5.109215336313572, -1.9120236443833487 5.109215336313572, -1.9120236443833487 5.132451688788347, -1.9351981726798073 5.132451688788347, -1.9351981726798073 5.109215336313572))","[(23153, '2020-03-01', '2020-03-18'), (25367, '2020-03-20', '2020-03-22')]",broadtree,-,-,1.3,1,2.0,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.93_10.12_1.2_20230627_0,-1.93_10.12,1.2,"POLYGON ((-1.9465683898119386 10.103539250468055, -1.922875238660465 10.103539250468055, -1.922875238660465 10.127016472662538, -1.9465683898119386 10.127016472662538, -1.9465683898119386 10.103539250468055))","[(643, '2016-03-10', '2016-03-10'), (1006, '2016-03-06', '2016-03-06'), (23153, '2020-03-01', '2020-03-19')]",broadtree,-,-,1.3,1,2.0,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.93_15.36_1.2_20230627_0,-1.93_15.36,1.2,"POLYGON ((-1.946945622032947 15.350638847880393, -1.9224975423756077 15.350638847880393, -1.9224975423756077 15.374361101889038, -1.946945622032947 15.374361101889038, -1.946945622032947 15.350638847880393))","[(2765, '2016-04-24', '2016-04-24'), (2891, '2016-04-28', '2016-04-28'), (18750, '2019-04-19', '2019-04-19'), (27807, '2020-04-30', '2020-04-30'), (35165, '2021-04-11', '2021-04-16'), (35971, '2021-04-24', '2021-04-24'), (36308, '2021-05-13', '2021-05-13')]",grassland,-,-,1.3,1,2.0,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.93_30.60_1.2_20230627_0,-1.93_30.60,1.2,"POLYGON ((-1.9488077036620048 30.5892028746043, -1.9206336639780353 30.5892028746043, -1.9206336639780353 30.61357418727433, -1.9488077036620048 30.61357418727433, -1.9488077036620048 30.5892028746043))","[(13837, '2018-07-04', '2018-07-08'), (14225, '2018-07-12', '2018-07-12'), (29946, '2020-08-05', '2020-08-07'), (30750, '2020-08-18', '2020-08-22'), (31359, '2020-08-26', '2020-08-26'), (37254, '2021-07-15', '2021-07-15'), (37868, '2021-08-05', '2021-08-08'), (38633, '2021-09-05', '2021-09-07')]",soil,-,-,1.3,1,2.0,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.93_31.23_1.2_20230627_0,-1.93_31.23,1.2,"POLYGON ((-1.948914998017915 31.21419073538372, -1.9205262721997372 31.21419073538372, -1.9205262721997372 31.238586296375235, -1.948914998017915 31.238586296375235, -1.948914998017915 31.21419073538372))","[(13837, '2018-07-02', '2018-07-09'), (14225, '2018-07-12', '2018-07-28'), (20315, '2019-07-14', '2019-07-14'), (29946, '2020-08-05', '2020-08-06'), (30750, '2020-08-18', '2020-08-21'), (37254, '2021-07-15', '2021-07-16'), (37868, '2021-08-05', '2021-08-09'), (38633, '2021-09-05', '2021-09-06'), (38785, '2021-10-01', '2021-10-01')]",soil,-,-,1.3,1,2.0,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.93_31.35_1.2_20230627_0,-1.93_31.35,1.2,"POLYGON ((-1.948936816443067 31.33918831993393, -1.9205044339697706 31.33918831993393, -1.9205044339697706 31.363588705764432, -1.948936816443067 31.363588705764432, -1.948936816443067 31.33918831993393))","[(13837, '2018-07-02', '2018-07-09'), (14225, '2018-07-12', '2018-07-28'), (20315, '2019-07-14', '2019-07-14'), (29946, '2020-08-05', '2020-08-06'), (30750, '2020-08-18', '2020-08-21'), (37254, '2021-07-15', '2021-07-16'), (37868, '2021-08-05', '2021-08-09'), (38633, '2021-09-05', '2021-09-06'), (38785, '2021-10-01', '2021-10-01')]",soil,-,-,1.3,1,2.0,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.93_32.23_1.2_20230627_0,-1.93_32.23,1.2,"POLYGON ((-1.9490929854237065 32.21417152846087, -1.9203481232427435 32.21417152846087, -1.9203481232427435 32.23860545445808, -1.9490929854237065 32.23860545445808, -1.9490929854237065 32.21417152846087))","[(13837, '2018-07-02', '2018-07-08'), (14225, '2018-07-21', '2018-07-27'), (14461, '2018-07-18', '2018-07-18'), (20315, '2019-07-14', '2019-07-14'), (20865, '2019-07-30', '2019-07-31'), (37254, '2021-07-16', '2021-07-17'), (37868, '2021-08-05', '2021-08-14')]",soil,-,-,1.3,1,2.0,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.93_32.60_1.2_20230627_0,-1.93_32.60,1.2,"POLYGON ((-1.9491617974159836 32.58916439506378, -1.9202792487765548 32.58916439506378, -1.9202792487765548 32.61361256932486, -1.9491617974159836 32.61361256932486, -1.9491617974159836 32.58916439506378))","[(10261, '2017-07-28', '2017-07-28'), (13837, '2018-07-03', '2018-07-08'), (14225, '2018-07-21', '2018-07-27'), (20315, '2019-07-14', '2019-07-14'), (37254, '2021-07-16', '2021-07-17'), (37868, '2021-08-05', '2021-08-14')]",soil,-,-,1.3,1,2.0,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.93_32.98_1.2_20230627_0,-1.93_32.98,1.2,"POLYGON ((-1.949231767838685 32.964157299745914, -1.9202092148020158 32.964157299745914, -1.9202092148020158 32.98861964599021, -1.949231767838685 32.98861964599021, -1.949231767838685 32.964157299745914))","[(3763, '2016-07-12', '2016-07-12'), (10261, '2017-07-28', '2017-07-29'), (14225, '2018-07-21', '2018-07-27'), (14460, '2018-07-18', '2018-07-18'), (20315, '2019-07-13', '2019-07-13'), (20865, '2019-07-30', '2019-07-30'), (37532, '2021-07-24', '2021-07-24'), (37868, '2021-08-05', '2021-08-14')]",soil,-,-,1.3,1,2.0,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.93_7.99_1.2_20230627_0,-1.93_7.99,1.2,"POLYGON ((-1.9464469353577956 7.981367821293963, -1.9229968696137454 7.981367821293963, -1.9229968696137454 8.004743547340091, -1.9464469353577956 8.004743547340091, -1.9464469353577956 7.981367821293963))","[(493, '2016-02-17', '2016-02-17'), (559, '2016-02-22', '2016-02-22'), (560, '2016-02-24', '2016-02-25'), (643, '2016-03-03', '2016-03-03'), (8677, '2017-03-19', '2017-03-19'), (23153, '2020-02-28', '2020-03-13'), (23193, '2020-02-21', '2020-02-21')]",broadtree,-,-,1.3,1,2.0,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.93_9.49_1.2_20230627_0,-1.93_9.49,1.2,"POLYGON ((-1.9465309946163794 9.48133185693932, -1.9229126861391994 9.48133185693932, -1.9229126861391994 9.50477945128563, -1.9465309946163794 9.50477945128563, -1.9465309946163794 9.48133185693932))","[(643, '2016-03-10', '2016-03-10'), (23153, '2020-03-01', '2020-03-19')]",broadtree,-,-,1.3,1,2.0,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.93_9.62_1.2_20230627_0,-1.93_9.62,1.2,"POLYGON ((-1.9465383869924275 9.606328873953888, -1.922905283297766 9.606328873953888, -1.922905283297766 9.629782429231865, -1.9465383869924275 9.629782429231865, -1.9465383869924275 9.606328873953888))","[(643, '2016-03-10', '2016-03-10'), (23153, '2020-03-01', '2020-03-19')]",broadtree,-,-,1.3,1,2.0,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.98_34.10_1.2_20230627_0,-1.98_34.10,1.2,"POLYGON ((-1.9938880749935484 34.0863623949374, -1.9644416092888595 34.0863623949374, -1.9644416092888595 34.110858929809325, -1.9938880749935484 34.110858929809325, -1.9938880749935484 34.0863623949374))","[(10373, '2017-07-30', '2017-07-30'), (11169, '2017-08-15', '2017-08-15'), (30878, '2020-08-18', '2020-08-22'), (37648, '2021-07-28', '2021-07-28'), (37868, '2021-08-12', '2021-08-16')]",soil,-,-,1.3,1,2.0,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-0.68_29.98_1.2.2_20230702_0,-0.68_29.98,1.2.2,"POLYGON ((-0.6988082951016926 29.966901946006136, -0.6706332024986007 29.966901946006136, -0.6706332024986007 29.99143082402021, -0.6988082951016926 29.99143082402021, -0.6988082951016926 29.966901946006136))","[(11195, '2017-08-16', '2017-08-16'), (13837, '2018-07-03', '2018-07-09'), (14225, '2018-07-12', '2018-07-12'), (29946, '2020-08-05', '2020-08-06'), (30750, '2020-08-21', '2020-08-22'), (31362, '2020-08-26', '2020-08-26'), (38609, '2021-09-03', '2021-09-03'), (38633, '2021-09-05', '2021-09-05')]",soil,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.06_30.23_1.2.2_20230702_0,-1.06_30.23,1.2.2,"POLYGON ((-1.073819526811026 30.214145316533127, -1.0456219226225174 30.214145316533127, -1.0456219226225174 30.2386318464456, -1.073819526811026 30.2386318464456, -1.073819526811026 30.214145316533127))","[(11195, '2017-08-16', '2017-08-16'), (13837, '2018-07-03', '2018-07-10'), (14225, '2018-07-12', '2018-07-21'), (29946, '2020-08-05', '2020-08-07'), (30750, '2020-08-19', '2020-08-22'), (31362, '2020-08-26', '2020-08-26'), (37868, '2021-08-06', '2021-08-08'), (38609, '2021-09-03', '2021-09-03'), (38633, '2021-09-05', '2021-09-05')]",soil,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.31_29.85_1.2.2_20230702_0,-1.31_29.85,1.2.2,"POLYGON ((-1.3237360186507112 29.84194936097094, -1.2957054790416562 29.84194936097094, -1.2957054790416562 29.866383355735103, -1.3237360186507112 29.866383355735103, -1.3237360186507112 29.84194936097094))","[(11195, '2017-08-16', '2017-08-16'), (13837, '2018-07-04', '2018-07-08'), (29946, '2020-08-05', '2020-08-07'), (30750, '2020-08-19', '2020-08-22'), (38633, '2021-09-05', '2021-09-05')]",soil,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.31_29.98_1.2.2_20230702_0,-1.31_29.98,1.2.2,"POLYGON ((-1.323756885649587 29.966946664805892, -1.295684593478713 29.966946664805892, -1.295684593478713 29.99138604604383, -1.323756885649587 29.99138604604383, -1.323756885649587 29.966946664805892))","[(11195, '2017-08-16', '2017-08-16'), (13837, '2018-07-03', '2018-07-10'), (14225, '2018-07-12', '2018-07-12'), (29946, '2020-08-05', '2020-08-07'), (30750, '2020-08-19', '2020-08-22'), (38633, '2021-09-05', '2021-09-05')]",soil,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-1.68_29.98_1.2.2_20230702_0,-1.68_29.98,1.2.2,"POLYGON ((-1.6987252359648626 29.966974196318166, -1.6707162327560956 29.966974196318166, -1.6707162327560956 29.99135847897439, -1.6987252359648626 29.99135847897439, -1.6987252359648626 29.966974196318166))","[(11195, '2017-08-16', '2017-08-16'), (13837, '2018-07-04', '2018-07-08'), (14225, '2018-07-12', '2018-07-12'), (29946, '2020-08-05', '2020-08-07'), (30750, '2020-08-18', '2020-08-22'), (38633, '2021-09-05', '2021-09-07')]",soil,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.05_11.99_1.2.2_20230702_0,-10.05_11.99,1.2.2,"POLYGON ((-10.066090621250293 11.978538229251862, -10.042241731119054 11.978538229251862, -10.042241731119054 12.002017241557612, -10.066090621250293 12.002017241557612, -10.066090621250293 11.978538229251862))","[(23153, '2020-03-05', '2020-03-06'), (26431, '2020-04-04', '2020-04-07'), (35165, '2021-04-12', '2021-04-13'), (35759, '2021-04-20', '2021-04-27')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.05_12.24_1.2.2_20230702_0,-10.05_12.24,1.2.2,"POLYGON ((-10.06055062438849 12.228534037300367, -10.036670585855903 12.228534037300367, -10.036670585855903 12.252021423615274, -10.06055062438849 12.252021423615274, -10.06055062438849 12.228534037300367))","[(26431, '2020-04-07', '2020-04-07'), (35759, '2021-04-20', '2021-04-28')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.06_10.62_1.2.2_20230702_0,-10.06_10.62,1.2.2,"POLYGON ((-10.06878795412632 10.603560716603075, -10.045100058409496 10.603560716603075, -10.045100058409496 10.626994810770043, -10.06878795412632 10.626994810770043, -10.06878795412632 10.603560716603075))","[(23153, '2020-03-01', '2020-03-22'), (26431, '2020-03-30', '2020-04-08'), (35165, '2021-04-11', '2021-04-13'), (35759, '2021-04-22', '2021-04-22')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.06_10.87_1.2.2_20230702_0,-10.06_10.87,1.2.2,"POLYGON ((-10.068802013500395 10.853556622373445, -10.04508597738741 10.853556622373445, -10.04508597738741 10.87699889469403, -10.068802013500395 10.87699889469403, -10.068802013500395 10.853556622373445))","[(23153, '2020-03-01', '2020-03-22'), (26431, '2020-03-30', '2020-04-08'), (35165, '2021-04-11', '2021-04-13'), (35759, '2021-04-22', '2021-04-22')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.06_10.99_1.2.2_20230702_0,-10.06_10.99,1.2.2,"POLYGON ((-10.068809134778094 10.978554578201646, -10.045078845252963 10.978554578201646, -10.045078845252963 11.002000933709725, -10.068809134778094 11.002000933709725, -10.068809134778094 10.978554578201646))","[(23153, '2020-03-02', '2020-03-22'), (26431, '2020-03-30', '2020-04-08'), (35165, '2021-04-10', '2021-04-13'), (35759, '2021-04-22', '2021-04-26')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.06_11.12_1.2.2_20230702_0,-10.06_11.12,1.2.2,"POLYGON ((-10.068816317309375 11.103552536003708, -10.045071651842719 11.103552536003708, -10.045071651842719 11.127002970749302, -10.068816317309375 11.127002970749302, -10.068816317309375 11.103552536003708))","[(23153, '2020-03-02', '2020-03-22'), (26431, '2020-03-30', '2020-04-08'), (35165, '2021-04-10', '2021-04-13'), (35759, '2021-04-22', '2021-04-26')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.06_11.24_1.2.2_20230702_0,-10.06_11.24,1.2.2,"POLYGON ((-10.06882356124119 11.2285504957885, -10.045064397009428 11.2285504957885, -10.045064397009428 11.252005005803847, -10.06882356124119 11.252005005803847, -10.06882356124119 11.2285504957885))","[(23153, '2020-03-03', '2020-03-22'), (26431, '2020-03-30', '2020-04-08'), (35165, '2021-04-10', '2021-04-13'), (35759, '2021-04-20', '2021-04-27')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.06_11.37_1.2.2_20230702_0,-10.06_11.37,1.2.2,"POLYGON ((-10.068830866722195 11.353548457564859, -10.045057080604156 11.353548457564859, -10.045057080604156 11.377007038864477, -10.068830866722195 11.377007038864477, -10.068830866722195 11.353548457564859))","[(23153, '2020-03-03', '2020-03-22'), (26431, '2020-03-30', '2020-04-08'), (35165, '2021-04-10', '2021-04-13'), (35759, '2021-04-20', '2021-04-27')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.06_11.49_1.2.2_20230702_0,-10.06_11.49,1.2.2,"POLYGON ((-10.068838233902728 11.478546421341589, -10.045049702476263 11.478546421341589, -10.045049702476263 11.502009069922337, -10.068838233902728 11.502009069922337, -10.068838233902728 11.478546421341589))","[(23153, '2020-03-05', '2020-03-07'), (26431, '2020-04-03', '2020-04-07'), (35165, '2021-04-10', '2021-04-13'), (35759, '2021-04-20', '2021-04-27')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.06_11.62_1.2.2_20230702_0,-10.06_11.62,1.2.2,"POLYGON ((-10.068845662934837 11.60354438712747, -10.045042262473393 11.60354438712747, -10.045042262473393 11.627011098968595, -10.068845662934837 11.627011098968595, -10.068845662934837 11.60354438712747))","[(23153, '2020-03-05', '2020-03-07'), (26431, '2020-04-03', '2020-04-07'), (35165, '2021-04-10', '2021-04-13'), (35759, '2021-04-20', '2021-04-27')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.06_11.87_1.2.2_20230702_0,-10.06_11.87,1.2.2,"POLYGON ((-10.068860707170625 11.853540324761706, -10.045027196224739 11.853540324761706, -10.045027196224739 11.877015150991106, -10.068860707170625 11.877015150991106, -10.068860707170625 11.853540324761706))","[(23153, '2020-03-05', '2020-03-06'), (26431, '2020-04-01', '2020-04-07'), (35165, '2021-04-13', '2021-04-13'), (35759, '2021-04-20', '2021-04-27')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.06_12.12_1.2.2_20230702_0,-10.06_12.12,1.2.2,"POLYGON ((-10.068876000680497 12.103536270537292, -10.045011880604862 12.103536270537292, -10.045011880604862 12.127019194861894, -10.068876000680497 12.127019194861894, -10.068876000680497 12.103536270537292))","[(23153, '2020-03-05', '2020-03-06'), (26431, '2020-04-04', '2020-04-07'), (35165, '2021-04-12', '2021-04-13'), (35759, '2021-04-20', '2021-04-27')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.06_9.24_1.2.2_20230702_0,-10.06_9.24,1.2.2,"POLYGON ((-10.068715087316027 9.231361106151084, -10.045173042582968 9.231361106151084, -10.045173042582968 9.254750037648352, -10.068715087316027 9.254750037648352, -10.068715087316027 9.231361106151084))","[(643, '2016-03-01', '2016-03-11'), (1701, '2016-03-18', '2016-03-18'), (23153, '2020-03-19', '2020-03-22')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.09_11.71_1.2.2_20230702_0,-10.09_11.71,1.2.2,"POLYGON ((-10.102183865623102 11.697988070025035, -10.078370731285826 11.697988070025035, -10.078370731285826 11.721456289382425, -10.102183865623102 11.721456289382425, -10.102183865623102 11.697988070025035))","[(23153, '2020-03-05', '2020-03-06'), (26431, '2020-04-01', '2020-04-07'), (35165, '2021-04-13', '2021-04-13'), (35759, '2021-04-20', '2021-04-27')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.18_10.62_1.2.2_20230702_0,-10.18_10.62,1.2.2,"POLYGON ((-10.19378545334507 10.603563185076474, -10.170102558539389 10.603563185076474, -10.170102558539389 10.626992331912488, -10.19378545334507 10.626992331912488, -10.19378545334507 10.603563185076474))","[(23153, '2020-03-01', '2020-03-22'), (26431, '2020-03-30', '2020-04-04'), (35165, '2021-04-09', '2021-04-11')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.18_10.87_1.2.2_20230702_0,-10.18_10.87,1.2.2,"POLYGON ((-10.193799401465828 10.853559198729352, -10.170088588754364 10.853559198729352, -10.170088588754364 10.876996307942662, -10.193799401465828 10.876996307942662, -10.193799401465828 10.853559198729352))","[(23153, '2020-03-01', '2020-03-22'), (26431, '2020-03-30', '2020-04-08'), (35165, '2021-04-08', '2021-04-11')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.18_10.99_1.2.2_20230702_0,-10.18_10.99,1.2.2,"POLYGON ((-10.193806467063073 10.978557208463705, -10.170081512292215 10.978557208463705, -10.170081512292215 11.001998293046489, -10.193806467063073 11.001998293046489, -10.193806467063073 10.978557208463705))","[(23153, '2020-03-02', '2020-03-22'), (26431, '2020-03-30', '2020-04-05'), (35165, '2021-04-08', '2021-04-12'), (35759, '2021-04-22', '2021-04-26')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.18_11.12_1.2.2_20230702_0,-10.18_11.12,1.2.2,"POLYGON ((-10.193813593877277 11.103555220148156, -10.170074374590873 11.103555220148156, -10.170074374590873 11.12700027619792, -10.193813593877277 11.12700027619792, -10.193813593877277 11.103555220148156))","[(23153, '2020-03-02', '2020-03-22'), (26431, '2020-03-30', '2020-04-05'), (35165, '2021-04-08', '2021-04-12'), (35759, '2021-04-22', '2021-04-26')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.18_11.24_1.2.2_20230702_0,-10.18_11.24,1.2.2,"POLYGON ((-10.193820782054829 11.228553233791295, -10.170067175503673 11.228553233791295, -10.170067175503673 11.2520022573883, -10.193820782054829 11.2520022573883, -10.193820782054829 11.228553233791295))","[(23153, '2020-03-03', '2020-03-22'), (26431, '2020-03-31', '2020-04-06'), (35165, '2021-04-08', '2021-04-12'), (35759, '2021-04-22', '2021-04-26')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.18_11.37_1.2.2_20230702_0,-10.18_11.37,1.2.2,"POLYGON ((-10.19382803174379 11.353551249401697, -10.170059914882234 11.353551249401697, -10.170059914882234 11.37700423660904, -10.19382803174379 11.37700423660904, -10.19382803174379 11.353551249401697))","[(23153, '2020-03-03', '2020-03-22'), (26431, '2020-03-31', '2020-04-06'), (35165, '2021-04-08', '2021-04-12'), (35759, '2021-04-22', '2021-04-26')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.18_11.49_1.2.2_20230702_0,-10.18_11.49,1.2.2,"POLYGON ((-10.193835343093944 11.478549266987887, -10.170052592576502 11.478549266987887, -10.170052592576502 11.502006213851539, -10.193835343093944 11.502006213851539, -10.193835343093944 11.478549266987887))","[(23153, '2020-03-04', '2020-03-07'), (26431, '2020-04-04', '2020-04-08'), (35759, '2021-04-22', '2021-04-27')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.18_11.62_1.2.2_20230702_0,-10.18_11.62,1.2.2,"POLYGON ((-10.193842716256754 11.60354728655839, -10.170045208434697 11.60354728655839, -10.170045208434697 11.627008189107235, -10.193842716256754 11.627008189107235, -10.193842716256754 11.60354728655839))","[(23153, '2020-03-04', '2020-03-07'), (26431, '2020-04-04', '2020-04-08'), (35759, '2021-04-22', '2021-04-27')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.18_11.87_1.2.2_20230702_0,-10.18_11.87,1.2.2,"POLYGON ((-10.19385764863486 11.853543331686222, -10.170030254027195 11.853543331686222, -10.170030254027195 11.87701213362412, -10.19385764863486 11.87701213362412, -10.19385764863486 11.853543331686222))","[(26431, '2020-04-05', '2020-04-07'), (35759, '2021-04-20', '2021-04-27')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_-10.18_11.99_1.2.2_20230702_0,-10.18_11.99,1.2.2,"POLYGON ((-10.193865208161723 11.978541357260456, -10.170022683449329 11.978541357260456, -10.170022683449329 12.002014102868324, -10.193865208161723 12.002014102868324, -10.193865208161723 11.978541357260456))","[(23153, '2020-03-04', '2020-03-06'), (26431, '2020-04-04', '2020-04-07'), (35759, '2021-04-20', '2021-04-30')]",broadtree,-,-,1.3,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
